COUNTRY,INDUSTRY,CN1_26,CN1_27,CN2_26,CN2_27,USA_26,USA_27,CHN_26,CHN_27
MAR,55T56,0.020136579,0.005059686,0.016519919,0.001114678,0.001535915,0.000870353,0.036656498,0.006174364
MAR,58T60,0.013426112,0.003922776,0.011014695,0.00086421,0.000922881,0.000523819,0.024440807,0.004786986
MAR,62T63,0.093572926,0.06178481,0.076766621,0.013611554,0.05099984,0.01513418,0.170339547,0.075396364
MAR,64T66,0.055431385,0.045061666,0.045475548,0.009927348,0.027518301,0.03808334,0.100906933,0.054989014
MAR,69T82,0.437565089,0.330277189,0.358975557,0.072761989,0.866355414,0.345967567,0.796540646,0.403039178
MAR,86T88,0.052909723,0.010163807,0.043406793,0.002239146,0.003349323,0.001275101,0.096316516,0.012402953
MAR,90T96,0.000537231,0.000910544,0.000440741,0.000200598,1.50E-05,1.14E-05,0.000977972,0.001111142
MAR,97T98,0,0,0,0,0,0,0,0
MEX,9,6.21E-07,8.60E-07,5.09E-07,1.89E-07,6.96E-06,7.77E-07,1.13E-06,1.05E-06
MEX,16,3.17E-02,2.71E-02,2.60E-02,5.96E-03,2.78E-01,5.23E-01,5.77E-02,3.30E-02
MEX,19,3.47E-01,6.50E-01,2.84E-01,1.43E-01,4.21E-01,1.85E+00,6.31E-01,7.94E-01
MEX,22,1.20E+01,9.29E+00,9.82E+00,2.05E+00,3.05E+01,2.44E+01,2.18E+01,1.13E+01
MEX,23,6.16E-01,5.65E-01,5.06E-01,1.25E-01,3.96E+00,1.79E+01,1.12E+00,6.90E-01
MEX,24,1.11E+01,6.11E+01,9.11E+00,1.35E+01,2.12E+02,5.59E+02,2.02E+01,7.46E+01
MEX,25,7.28E+00,4.77E+00,5.98E+00,1.05E+00,6.74E+01,9.63E+01,1.33E+01,5.82E+00
MEX,26,1.29E+03,2.08E+02,1.06E+03,4.59E+01,2.93E+03,5.17E+02,2.34E+03,2.54E+02
MEX,27,5.06E+01,9.07E+01,4.15E+01,2.00E+01,2.18E+02,5.70E+02,9.20E+01,1.11E+02
MEX,28,5.21E+00,4.43E+00,4.27E+00,9.76E-01,2.98E+01,1.59E+02,9.48E+00,5.41E+00
MEX,29,8.16E+01,3.67E+01,6.70E+01,8.08E+00,2.22E+02,1.64E+02,1.49E+02,4.48E+01
MEX,30,1.95E+00,2.72E+00,1.60E+00,6.00E-01,9.44E+00,2.34E+01,3.54E+00,3.33E+00
MEX,61,2.03E+00,3.22E-01,1.67E+00,7.10E-02,4.53E+00,6.25E-01,3.70E+00,3.93E-01
MEX,68,4.67E-02,2.41E-02,3.83E-02,5.32E-03,1.45E-01,1.43E-01,8.50E-02,2.94E-02
MEX,84,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
MEX,85,3.76E-03,2.39E-03,3.09E-03,5.26E-04,3.76E-03,3.14E-03,6.85E-03,2.91E-03
MEX,01T03,1.26E-02,3.12E-02,1.03E-02,6.86E-03,1.42E-02,3.28E-02,2.29E-02,3.80E-02
MEX,05T06,4.09E-02,1.79E-01,3.36E-02,3.95E-02,8.30E-07,4.60E-07,7.45E-02,2.19E-01
MEX,07T08,6.71E-01,4.98E+00,5.51E-01,1.10E+00,1.23E-01,2.38E-01,1.22E+00,6.07E+00
MEX,10T12,5.81E-01,3.70E-01,4.77E-01,8.15E-02,2.07E+00,2.56E+00,1.06E+00,4.52E-01
MEX,13T15,6.41E-01,4.16E-01,5.26E-01,9.16E-02,2.71E+00,1.37E+00,1.17E+00,5.08E-01
MEX,17T18,3.39E+00,1.06E+00,2.78E+00,2.33E-01,8.98E+00,5.32E+00,6.18E+00,1.29E+00
MEX,20T21,1.00E+01,4.68E+00,8.24E+00,1.03E+00,3.51E+01,1.74E+01,1.83E+01,5.71E+00
MEX,31T33,1.10E+01,8.56E+00,9.00E+00,1.89E+00,2.51E+01,2.53E+01,2.00E+01,1.04E+01
MEX,35T39,1.03E-02,1.36E-02,8.46E-03,3.00E-03,4.48E-01,8.49E-01,1.88E-02,1.66E-02
MEX,41T43,5.16E-04,9.22E-04,4.23E-04,2.03E-04,6.44E-03,5.20E-02,9.39E-04,1.12E-03
MEX,45T47,1.27E+02,4.93E+01,1.04E+02,1.09E+01,3.54E+02,3.01E+02,2.31E+02,6.01E+01
MEX,49T53,2.66E+01,1.47E+01,2.19E+01,3.23E+00,7.47E+01,7.66E+01,4.85E+01,1.79E+01
MEX,55T56,7.06E-02,3.85E-02,5.79E-02,8.48E-03,1.88E-01,1.69E-01,1.28E-01,4.69E-02
MEX,58T60,2.46E-01,1.54E-01,2.02E-01,3.39E-02,1.18E-01,1.05E-01,4.47E-01,1.88E-01
MEX,62T63,6.72E-02,1.83E-02,5.51E-02,4.03E-03,1.92E-01,3.72E-02,1.22E-01,2.23E-02
MEX,64T66,9.03E-01,1.09E+00,7.41E-01,2.40E-01,2.66E-01,3.89E-01,1.64E+00,1.33E+00
MEX,69T82,1.91E-01,1.17E-01,1.57E-01,2.58E-02,7.96E-01,5.66E-01,3.48E-01,1.43E-01
MEX,86T88,3.47E-02,1.35E-02,2.84E-02,2.97E-03,9.37E-02,7.39E-02,6.31E-02,1.65E-02
MEX,90T96,2.72E-02,1.56E-02,2.23E-02,3.43E-03,7.14E-02,8.25E-02,4.94E-02,1.90E-02
MEX,97T98,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
MLT,9,0,3.75E-07,0,8.27E-08,0,0,0,4.58E-07
MLT,16,0.000301253,0.000396186,0.000247146,8.73E-05,4.24E-05,8.83E-05,0.000548399,0.000483486
MLT,19,2.75E-06,2.50E-06,2.25E-06,5.51E-07,3.50E-06,1.82E-05,0.000005,0.000003051
MLT,22,0.335525523,0.583424742,0.27526296,0.12853187,0.029316662,0.040090317,0.610788483,0.711956612
MLT,23,0.015134056,0.003938363,0.012415881,0.000867644,0.001902609,0.00765753,0.027549937,0.004806007
MLT,24,0.000134873,0.000802379,0.000110649,0.000176769,1.17E-05,3.14E-05,0.000245522,0.000979148
MLT,25,0.012149693,0.027548503,0.00996753,0.006069096,0.005031038,0.008934429,0.022117223,0.033617599
MLT,26,138.1351826,19.87534446,113.3252067,4.378654202,4.143758899,0.534073819,251.4603893,24.25399866
MLT,27,0.246393915,0.877860616,0.202139967,0.193397809,0.050619112,0.181902382,0.448533882,1.071258425
MLT,28,0.003288748,0.005568807,0.002698068,0.001226841,0.003220154,0.026787596,0.005986816,0.006795648
MLT,29,0.000160598,0.000371178,0.000131753,8.18E-05,0.000110949,0.000163912,0.000292351,0.000452978
MLT,30,0.000741418,0.000309452,0.000608254,6.82E-05,8.58E-05,9.12E-05,0.001349672,0.000377652
MLT,61,0.114508627,0.025465787,0.093942134,0.005610261,0.003728811,0.000875314,0.208450761,0.031076048
MLT,68,0.000834309,0.000944991,0.000684461,0.000208187,0.000487081,5.44E-05,0.00151877,0.001153178
MLT,84,0.004765522,0.001777695,0.003909604,0.000391637,0.000305296,0.000251221,0.008675126,0.002169332
MLT,85,0.008838017,0.002853287,0.007250652,0.000628596,0.000981225,0.000312104,0.016088669,0.003481883
MLT,01T03,0.000434576,0.000562575,0.000356523,0.000123938,0.00010935,0.00010286,0.000791099,0.000686513
MLT,05T06,9.39E-07,1.28E-06,7.70E-07,2.82E-07,6.85E-08,4.20E-08,0.000001709,0.000001562
MLT,07T08,1.70E-05,1.55E-05,1.39E-05,3.41E-06,2.16E-05,0.000112794,0.0000309,0.00001891
MLT,10T12,0.012045222,0.012176528,0.009881822,0.00268256,0.000915749,0.000883889,0.021927044,0.014859088
MLT,13T15,0.004987123,0.005601327,0.004091403,0.001234005,0.000271588,0.000215544,0.009078526,0.006835332
MLT,17T18,0.008860512,0.005806825,0.007269107,0.001279277,0.000339316,0.000264157,0.016129619,0.007086102
MLT,20T21,0.029975186,0.040375238,0.024591448,0.0088949,0.003140327,0.002303215,0.054566634,0.049270138
MLT,31T33,0.210741516,0.071028056,0.172890971,0.015647895,0.008297058,0.003442513,0.383632487,0.086675951
MLT,35T39,0.000256851,0.000123203,0.000210719,2.71E-05,4.30E-05,2.51E-05,0.00046757,0.000150303
MLT,41T43,0.153458748,0.042498112,0.125896561,0.009362582,0.008731903,0.011464577,0.279355309,0.051860694
MLT,45T47,5.253554357,1.045245123,4.309981876,0.230273592,0.173377185,0.073186452,9.563536233,1.275518715
MLT,49T53,1.560335545,0.788513202,1.280089147,0.173714053,0.068315116,0.031506232,2.840424692,0.962227255
MLT,55T56,0.033079435,0.007809679,0.027138153,0.001720518,0.001313491,0.000650411,0.060217588,0.009530197
MLT,58T60,0.008368307,0.003080097,0.006865304,0.000678563,0.000505634,0.000181198,0.015233611,0.00375866
MLT,62T63,0.030794716,0.018109127,0.025263785,0.003989546,0.005331586,0.001597994,0.056058501,0.022098673
MLT,64T66,0.201149235,0.230159438,0.165021526,0.050705465,0.028601594,0.019713525,0.366170761,0.280864903
MLT,69T82,0.509470154,0.241620267,0.417966006,0.053230353,0.055596908,0.042955071,0.92743616,0.29485062
MLT,86T88,0.001556374,0.000427663,0.001276839,9.42E-05,6.31E-05,2.40E-05,0.002833213,0.000521863
MLT,90T96,0.153261302,0.191260856,0.125734577,0.042135881,0.004792678,0.002444919,0.278995879,0.233396737
MLT,97T98,0,0,0,0,0,0,0,0
MYS,9,0,2.20E-05,0,4.86E-06,0,0,0,0.00002686
MYS,16,1.955428093,4.047388413,1.604220508,0.891663252,0.074915791,0.175187185,3.559648601,4.939051665
MYS,19,2.152380496,4.629230059,1.76579898,1.019846357,0.039696871,0.049773874,3.918179476,5.649076416
MYS,22,33.3777288,47.80306404,27.38287194,10.53129357,4.197135655,4.773176148,60.76060074,58.33435761
MYS,23,27.82629976,25.45182603,22.82851561,5.607185588,0.143257836,0.459633469,50.65481537,31.05901162
MYS,24,27.50978364,137.7190535,22.56884783,30.34030999,7.0143209,17.46455975,50.07863147,168.0593635
MYS,25,3.588797754,7.114240332,2.94422637,1.567308601,3.675899514,5.785515568,6.533024124,8.681548933
MYS,26,7376.367979,1062.681258,6051.524384,234.1148736,699.1166537,87.48283863,13427.89236,1296.796132
MYS,27,88.80401114,277.2923095,72.854234,61.08911162,14.98868303,48.17674235,161.6582451,338.3814211
MYS,28,28.29114583,16.03479895,23.20987231,3.532559647,3.945228183,15.21526173,51.50101814,19.5673586
MYS,29,2.210926723,1.683848358,1.813829925,0.370961605,0.230329353,0.151596739,4.024756648,2.054809963
MYS,30,0.176021833,0.098517464,0.144407169,0.021703971,0.019944607,0.027290837,0.320429002,0.120221435
MYS,61,0.576812321,0.445528367,0.473213082,0.098152495,0.004088722,0.001419342,1.050025403,0.543680862
MYS,68,1.434717047,0.419452493,1.177032548,0.092407828,0.166695468,0.050805449,2.611749595,0.511860321
MYS,84,0,0,0,0,0,0,0,0
MYS,85,0,0,0,0,0,0,0,0
MYS,01T03,0.364530722,0.730923598,0.299058637,0.161026728,0.04009532,0.051374644,0.663589359,0.891950326
MYS,05T06,0.241697468,1.057832288,0.198287033,0.233046617,0,0,0.439984501,1.290878905
MYS,07T08,0.549500745,4.155359629,0.450806842,0.91544994,0.001885583,0.006096042,1.000307587,5.070809569
MYS,10T12,0.317216447,0.443136554,0.260242313,0.097625565,0.020318693,0.011113926,0.57745876,0.540762119
MYS,13T15,1.537359307,0.901915561,1.261239591,0.198697254,0.179599809,0.059054582,2.798598898,1.100612815
MYS,17T18,0.614738459,0.482219245,0.504327439,0.10623571,0.113313765,0.176936398,1.119065898,0.588454955
MYS,20T21,43.28885383,76.48627638,35.51389455,16.85037239,2.779762672,2.26348613,78.80274838,93.33664877
MYS,31T33,75.84345712,18.40081124,62.22147966,4.053805942,7.872795055,2.06457427,138.0649368,22.45461718
MYS,35T39,1.90E-06,2.59E-06,1.56E-06,5.70E-07,1.48E-07,7.86E-08,0.00000346,0.00000316
MYS,41T43,3.683720489,0.694114113,3.022100366,0.152917384,0.349095068,0.067975591,6.705820855,0.847031497
MYS,45T47,507.7895574,103.9412646,416.5872551,22.89886627,48.72178552,10.96881396,924.3768125,126.8401309
MYS,49T53,74.05804496,24.33568153,60.75673912,5.36129245,6.395599046,1.607160529,134.8147841,29.69697398
MYS,55T56,1.35E-07,2.00E-07,1.10E-07,4.41E-08,4.30E-09,7.89E-10,0.000000245,2.44E-07
MYS,58T60,0.985154371,0.811678361,0.808214248,0.178817473,9.50E-05,1.17E-05,1.793368619,0.990495834
MYS,62T63,1.524213496,1.006415483,1.250454853,0.221719196,0.474700701,0.140867224,2.774668349,1.228134679
MYS,64T66,1.696414456,0.714349441,1.391727402,0.157375345,0.17924394,0.088319649,3.088141858,0.871724786
MYS,69T82,6.460122446,5.17576908,5.2998425,1.140252089,3.590193457,1.4274381,11.75996495,6.316021169
MYS,86T88,1.42E-06,2.40E-06,1.16E-06,5.29E-07,6.99E-09,5.33E-09,0.00000258,0.000002929
MYS,90T96,0.006920955,0.01183178,0.005677907,0.00260661,3.55E-05,2.61E-05,0.012598862,0.01443839
MYS,97T98,0,0,0,0,0,0,0,0
NLD,9,0,1.67E-12,0,3.68E-13,0,0,0,2.04E-12
NLD,16,0.075263654,0.124455288,0.061745813,0.027418225,0.041200926,0.049658655,0.137009467,0.151873513
NLD,19,0.370377804,0.679153042,0.303855545,0.149621373,0.218118692,0.672232446,0.674233349,0.828774415
NLD,22,2.539235639,4.566839374,2.083172427,1.006101326,0.538255138,0.73867002,4.622408066,5.5729407
NLD,23,0.716559026,0.692779986,0.587860371,0.152623468,0.182801858,0.531042866,1.304419397,0.845403454
NLD,24,4.495473152,24.93778956,3.688056978,5.493940358,2.918464088,7.055299693,8.18353013,30.43172992
NLD,25,2.519121747,6.497499571,2.066671121,1.431437018,3.192826379,6.854989699,4.585792868,7.928936589
NLD,26,119.644372,19.96506634,98.15546574,4.398420456,26.03705681,4.132570198,217.7998377,24.3634868
NLD,27,5.334042916,19.64093549,4.376014167,4.32701254,1.618769915,4.705709508,9.710057083,23.96794803
NLD,28,11.44613593,17.46814161,9.390335581,3.848333387,3.558719327,21.32935508,20.83647151,21.316475
NLD,29,0.716944638,1.087807852,0.588176724,0.239650409,0.267881964,0.376547084,1.305121362,1.327458261
NLD,30,0.745436843,0.255454884,0.611551545,0.0562782,0.226378169,0.179355096,1.356988388,0.311733084
NLD,61,1.520490744,0.634315193,1.247400732,0.139743333,0.25665954,0.056549134,2.767891476,0.774058526
NLD,68,0.093687178,0.089607729,0.076860353,0.019741105,0.197489037,0.050382985,0.170547531,0.109348834
NLD,84,0.123421968,0.112591455,0.101254581,0.024804554,0.203689395,0.091102412,0.224676549,0.137396009
NLD,85,0.377950662,0.30230151,0.310068269,0.066598784,0.616369657,0.233101387,0.688018931,0.368900294
NLD,01T03,0.130614921,0.101715355,0.107155633,0.022408485,0.183869195,0.110433956,0.237770554,0.12412384
NLD,05T06,0.008919424,0.003444956,0.007317438,0.000758944,0.018040233,0.010249287,0.016236862,0.0042039
NLD,07T08,0.001196646,0.007906023,0.00098172,0.001741743,0.001088377,0.001747106,0.002178366,0.009647766
NLD,10T12,0.896687748,1.102802635,0.735636805,0.242953847,1.113904049,0.621319262,1.632324553,1.345756482
NLD,13T15,0.063465258,0.099041459,0.052066486,0.021819411,0.001995261,0.001602581,0.115531744,0.12086087
NLD,17T18,2.485132308,3.765257399,2.038786406,0.829508146,0.236867575,0.40049891,4.523918714,4.594765545
NLD,20T21,15.46735812,27.40707944,12.68932015,6.037939306,6.581529458,5.05568147,28.15667827,33.44501875
NLD,31T33,2.191558459,1.464828109,1.797940327,0.322710168,0.568923616,0.571620522,3.989498786,1.787538277
NLD,35T39,0.52900423,1.901275494,0.433991635,0.41886207,0.475416727,0.581750012,0.962995865,2.320137564
NLD,41T43,0.159582241,0.218486131,0.130920234,0.048133768,0.26518496,0.312616106,0.290502475,0.266619899
NLD,45T47,37.10579648,25.22462732,30.44135445,5.557132387,11.57036948,11.54451678,67.54715093,30.78175971
NLD,49T53,11.93377984,10.69325338,9.790395473,2.355786032,4.287802451,2.766864786,21.72417531,13.04903941
NLD,55T56,0.060860022,0.031695987,0.049929167,0.006982811,0.11757433,0.061837602,0.110789189,0.038678798
NLD,58T60,0.294488006,0.180479841,0.241596048,0.039760761,0.283808963,0.143722521,0.536084054,0.220240602
NLD,62T63,2.06988271,1.093856839,1.698118332,0.240983036,2.457347238,1.183633082,3.768001042,1.334839875
NLD,64T66,2.501542273,2.359264432,2.052249034,0.519759702,1.856170022,0.954500262,4.553791307,2.879024134
NLD,69T82,15.94652597,11.69989692,13.08242634,2.577555469,27.53101739,13.08356328,29.02895231,14.27745239
NLD,86T88,0.067212269,0.052592875,0.055140509,0.011586517,0.109963153,0.039964818,0.122352778,0.064179392
NLD,90T96,0.172835633,0.072438669,0.141793231,0.015958661,0.343142745,0.187753107,0.314628864,0.08839733
NLD,97T98,0,0,0,0,0,0,0,0
NOR,9,0,0.000130811,0,2.88E-05,0,0,0,0.000159611
NOR,16,0.128856574,0.1348291,0.105713096,0.029703636,0.018301345,0.022493021,0.23456967,0.164532736
NOR,19,0.018434507,0.041391802,0.01512355,0.009118855,0.026926638,0.218021784,0.033558057,0.050510657
NOR,22,0.470526241,0.643072544,0.386016672,0.141672629,0.073768079,0.077797967,0.856542913,0.784745173
NOR,23,0.772695636,2.183035191,0.633914481,0.480935374,0.09023937,0.263871197,1.406610117,2.663970565
NOR,24,10.16895982,59.48065739,8.342548597,13.10393543,13.78046932,36.63622815,18.51150842,72.58459282
NOR,25,4.870250044,5.333861407,3.995521507,1.175080749,2.006938627,2.723952666,8.865771551,6.508942156
NOR,26,107.4441048,16.07249738,88.14644581,3.54086483,11.57754093,1.534617557,195.5905506,19.61336221
NOR,27,11.75601958,35.95474441,9.644562111,7.921039708,0.962171724,2.428894979,21.40058169,43.87578412
NOR,28,5.525204084,9.174342112,4.532841547,2.021161028,0.699810568,3.291398211,10.05804563,11.19550314
NOR,29,0.078992736,0.229415541,0.064805128,0.050541581,0.00996043,0.013944727,0.143797864,0.279957122
NOR,30,1.341127339,4.981604196,1.100252159,1.097476433,0.104300285,0.358567467,2.441379498,6.079080629
NOR,61,0.094626288,0.076619351,0.077630792,0.016879689,0.020978569,0.02322705,0.17225708,0.09349904
NOR,68,0.016014384,0.017655969,0.013138097,0.003889713,0.027996058,0.003594354,0.029152481,0.021545682
NOR,84,0.018631681,0.013043791,0.01528531,0.002873623,0.022179968,0.007198945,0.033916991,0.015917414
NOR,85,0.088990994,0.062198379,0.073007634,0.013702665,0.100544154,0.031586216,0.161998628,0.075901044
NOR,01T03,0.012682331,0.02442152,0.010404502,0.005380203,0.008863814,0.005589714,0.023086833,0.029801723
NOR,05T06,1.183866826,2.10947013,0.971236655,0.464728562,0.225005303,1.376866339,2.155103481,2.574198692
NOR,07T08,0.075619783,0.124089519,0.062037978,0.027337644,0.012394069,0.032760827,0.137657761,0.151427163
NOR,10T12,0.73281166,0.646589789,0.601193926,0.142447498,0.109114474,0.127342746,1.334005586,0.789037287
NOR,13T15,0.127238206,0.150635603,0.104385398,0.033185901,0.022501047,0.022384744,0.231623604,0.183821504
NOR,17T18,0.827659902,1.240440723,0.679006809,0.27327632,0.164462749,0.317213034,1.506666711,1.513717043
NOR,20T21,6.242004148,11.57272915,5.120899665,2.549539668,1.246843588,2.057098785,11.36290381,14.12226882
NOR,31T33,1.688878939,3.753529334,1.385545313,0.826924385,0.218621802,0.416235267,3.074424252,4.580453719
NOR,35T39,0.147860948,0.105137124,0.121304162,0.023162321,0.039914093,0.032722894,0.26916511,0.128299445
NOR,41T43,0.188450415,0.15328197,0.154603497,0.033768911,0.031246238,0.031673285,0.343053912,0.187050881
NOR,45T47,35.13266316,23.62494281,28.82260869,5.204712569,4.868944725,4.525522239,63.95527185,28.82965538
NOR,49T53,8.677711137,7.912652741,7.11913786,1.743203507,1.688267857,1.356319015,15.796849,9.655856248
NOR,55T56,0.100907204,0.067012081,0.082783615,0.014763152,0.020252999,0.015338833,0.183690819,0.081775233
NOR,58T60,0.14974107,0.102512764,0.122846602,0.022584159,0.051857167,0.031237713,0.272587672,0.125096923
NOR,62T63,0.427841595,0.276963954,0.350998466,0.061016773,0.198126042,0.080973588,0.778840061,0.337980727
NOR,64T66,0.651104242,0.750867053,0.534161692,0.165420387,0.070482406,0.049411233,1.185265934,0.91628744
NOR,69T82,2.059518913,1.536256448,1.689615941,0.338446248,2.827294158,1.241331394,3.749134854,1.874702696
NOR,86T88,3.825764589,1.14425926,3.138632423,0.252086983,0.475699651,0.167197526,6.964397012,1.396346243
NOR,90T96,0.185042986,0.119676416,0.151808064,0.026365412,0.033466249,0.031591814,0.33685105,0.146041828
NOR,97T98,0,0,0,0,0,0,0,0
NZL,9,0.008047514,0.007837543,0.006602128,0.001726656,0.002492404,0.002550623,0.014649642,0.009564199
NZL,16,1.545044256,3.15198533,1.267544273,0.694400735,0.072729245,0.148879196,2.812588529,3.846386065
NZL,19,0.047446018,0.070901588,0.038924405,0.015620033,0.014467766,0.016678545,0.086370423,0.086521621
NZL,22,0.646972539,0.901592312,0.530772069,0.19862604,0.189857627,0.202489996,1.177744608,1.100218352
NZL,23,0.181487488,0.226214452,0.148891156,0.049836362,0.024950286,0.08648118,0.330378644,0.276050814
NZL,24,0.913714747,5.395262054,0.749605644,1.18860767,0.861629715,2.128391126,1.663320391,6.583869724
NZL,25,0.750728675,3.670728066,0.61589293,0.808682783,0.646585025,1.392255922,1.366621605,4.479410849
NZL,26,5.165184296,0.739783042,4.237483652,0.162978515,1.892288369,0.233176626,9.402667948,0.902761557
NZL,27,1.102828269,3.094252968,0.90475315,0.68168196,0.573268466,1.664618623,2.007581419,3.775934928
NZL,28,1.18579092,0.979709569,0.97281517,0.215835727,0.589877344,2.232079717,2.15860609,1.195545296
NZL,29,0.000232522,0.001108224,0.00019076,0.000244148,0.000525027,0.000461441,0.000423282,0.001352372
NZL,30,0.036953607,0.119424486,0.030316499,0.02630991,0.021185824,0.074714105,0.067270106,0.145734396
NZL,61,0.566676888,0.253057181,0.464898038,0.055749972,0.201193626,0.101419984,1.031574926,0.308807153
NZL,68,0.086869252,0.050372461,0.07126697,0.011097347,0.098088419,0.042635792,0.158136222,0.061469808
NZL,84,0.063960148,0.096951231,0.05247249,0.021358921,0.021921476,0.012862901,0.116432638,0.118310152
NZL,85,0.202241372,0.094225264,0.165917508,0.020758375,0.092196749,0.027481338,0.36815888,0.114983639
NZL,01T03,0.276214653,0.795379387,0.226604707,0.175226714,0.016597368,0.021086138,0.50281936,0.970606101
NZL,05T06,0.005608543,0.00585273,0.004601212,0.001289391,0.003162223,0.00128434,0.010209755,0.007142121
